,TweetID,HateType,TweetText,Hate
8645,575953773631148032,1,Can the kid that said yummy yummy yummy get a 10/10? #MKR,0
8649,575953683755753472,1,Favourite (and cutest) review so far! Yummy! Yummy! Yummy! #mkr #hungrycampers,0
8650,575953669595623424,1,Is this the same day? #Mkr,0
8651,575953666911281153,1,"candied pecans. com'n pete, u love it don't u. #mkr",0
8653,575953633021337600,1,Come on Jac and Shaz #peopleschoice #mkr #happycampers,0
8656,575953602180554753,1,'Have the pancakes been activated?' #mkr #petethoughts,0
8657,575953570245124096,1,Pancakes a winner with the kids! #MKR,0
8658,575953526339297280,1,Victorian teams are doing well. Naturally. #mkr,0
8659,575953506202308608,1,"So glad to see all the other teams back, it's like one big happy family :) @mykitchenrules #MKR",0
8660,575953469401534464,1,Shaz is not getting enough airtime #mkr,0
8662,575953416821800962,1,#mkr of course the salmons fucking popular. Does that crowd look like the type of people who would actually buy salmon?,0
8664,575953396294754304,1,@mykitchenrules  im soo hungry to bad there is no chicken #mkr,0
8665,575953389684551680,1,#MKR sorry Vicki and Celine but ur baked eggs and tomato dish looks more like an abortion,0
8666,575953358063734784,1,So no beans on toast? Assholes! Call that camping breakfast? #ohCommon! #mkr,0
8669,575953305681014784,1,I've just worked it out! Bearded Rob sounds exactly like Joe Mangel from Neighbours! #MKR,0
8670,575953299741900800,1,The mother and son team are sooooo nice!!! #MKR,0
8671,575953289654730752,1,Raw egg? Sorry but you aren't serving breakfast to Rocky. #MKR,0
8672,575953274869657601,1,"Seriously, if Men at Work can be sued for the ""Kookaburra"" rift, then #masterchefau should be able to retire after taking #MKR to court.",0
8673,575953247971610624,1,#mkr nikky &amp; Celine together with Kat is my bet,0
8674,575953228984090624,1,Dump the grotty guy! Bring back Manu!! #MKR,0
8675,575953205927878656,1,do ppl really care if they're the first mother/son team?? #mkr,0
8676,575953203168055296,1,Good on you Ash and Camila #yum #mkr,0
8677,575953194737655808,1,No wonder Pete is always in a bad mood. It must be hard to eat bad food all the time. #MKR,0
8678,575953183530418176,1,#MKR How the fuck do you fuck up breakfast???,0
8680,575953177922531329,1,That looks bad #MKR,0
8682,575953110360707073,1,"Fkn hell, you just had to go and say it another 3 times #done #MKR",0
8683,575953102185988096,1,Im getting soo hungry too bad there is no chicken #mkr,0
8684,575953094896263168,1,I feel like pancakes now and it 8:30pm #mkr,0
8685,575953092098686976,1,Those meatballs are so wrong! Definitely not a breakfast meal! #mkr #hungrycampers,0
8686,575953060133871616,1,There's a cave nearby where Colin keeps his stuff #mkr,0
8687,575953053142138880,1,#RobandDave &amp; #AshandCamilla are the strongest contenders so far. Will the campers agree with the judges? #MKR #tvweekmag,0
8688,575953052739497984,1,#MKR Mmmmm raw egg....,0
8690,575953016076914688,1,RT @PatriceChienne: Cheeseymite rolls of some sort with coffee. #strayan #mkr,0
8691,575953013996560384,1,Rob &amp; Dave are in their element  #mkr,0
8693,575952991213088768,1,"#MKR yes, bacon for breakfast, what a terrible idea",0
8694,575952948699623424,1,Can't wait to see the winners #mkr,0
8695,575952939937722368,1,"When you're cooking for the public, a safe option is a good option. You want more people eating/voting! #mkr",0
8696,575952917435449344,1,C'mon Shelli and Emilie! Get something out! #MKR,0
8699,575952871788654592,1,Isn't that the point Pete? Appeal to the public? #MKR,0
8700,575952866927484928,1,Maple bacon. Yum! #mkr,0
8701,575952841581293569,1,#mkr looks delish love Jane and Emma's hotcake dish it looks to good to eat through the television,0
8702,575952826842509313,1,"""We're in our element serving food we've cooked.Which turned out a whole lot better than Plan A: serving food someone else had cooked.""
#MKR",0
8703,575952826721001473,1,Fritters and salsa AND maple bacon! Where do I vote?! #mkr,0
8704,575952787302846464,1,What are Kat and Andre even serving? Doesn't look/sound appealing at all :/ #mkr,0
8705,575952681883209728,1,Who gets your vote??? Can we vote for more than one?! @mykitchenrules #mkr #mkr2015,0
8706,575952653898772482,1,Lamb meatballs for breakfast. WTF! #mkr,0
8708,575952619329310721,1,Yay emilie and sherri are serving #mkr,0
8710,575952604028665857,1,Just flicked onto #mkr. Someone is claiming they are serving up food that they cooked. What did I miss? #justasking,0
8711,575952593106681856,1,As opposed to serving up food that other people have cooked.  #mkr,0
8713,575952529306996736,1,Come on Sheri and Em you can't go to sudden death love you xx good luck #mkr #mkr2015,0
8715,575952491939942400,1,Did that Nandos advert really just happen? #MKR,0
8716,575952448558276609,1,Meatballs aren't even a breakfast meal! Worst decision ever. #MKR #hungrycampers,0
8717,575952437283966976,1,I would eat Annie &amp; Lloyds food! I eat steak for breakfast!! Mmm #annie&amp;Lloyd #mkr #mkr2015,0
8719,575952428425584640,1,Cheeseymite rolls of some sort with coffee. #strayan #mkr,0
8723,575952323836416000,1,Baked beans tin on the Weber and jaffles in the fire. Should've gone on #mkr,0
8725,575952268014460928,1,"RT @jgray0711: Based on scores Annie &amp; Lloyd vs Sheri &amp; Emile
Based on personalities, Kat &amp; Andre vs.....fuck it you're out
#mkr",0
8726,575952162330542082,1,@mickystre it took her ages to learn after she escaped from roswell #mkr,0
8728,575952113001353216,1,"@mykitchenrules Go Rob and Dave, do it for the Boys!! #mkr",0
8730,575952058831917057,1,"I reckon Rob And Dave could serve shit on a stick and those scabs, I mean campers would eat anything #mkr #freeloaders #fcknYobs",0
8731,575952036442697728,1,Twitter always ruins shows like #MKR and #ImACelebrityAU because I'm behind time :( #feelingsad http://t.co/mVxgJ5ca5H,0
8732,575952032688840704,1,"I don't know what that song is on that house rules ad is, but it's fucking woeful and it makes me want to go on a murderous rampage.  #mkr",0
8734,575951924563845121,1,"But marge, I'm missing the chili cook off! #MKR http://t.co/lgMW4t7kJy",0
8735,575951890728394753,1,"Based on scores Annie &amp; Lloyd vs Sheri &amp; Emile
Based on personalities, Kat &amp; Andre vs.....fuck it you're out
#mkr",0
8736,575951888329244672,1,"@mishsp They're 'immune' for being top scorers in their round - I think 4 teams are, so not cooking this time. #mkr",0
8737,575951847539675136,1,@mykitchenrules Bowl of cornflakes or wheat bixs would be perfect @mykitchenrules: Here come the #hungrycampers! #mkr,0
8740,575951841218797568,1,@mykitchenrules Jac and Shaz's pancakes look delicious #mkr #hungrycampers,0
8742,575951793483468802,1,"I'm with manu, if camping was involved I wouldn't show up either #MKR",0
8743,575951776051929088,1,A few teams have been caught out by the time and volume requirements. I would aim for 30 servings and something tasty with cheese. #mkr,0
8744,575951705411457025,1,Cant believe they haven't put out one gozleme. Epic fail. #mkr #sad,0
8745,575951641020608512,1,#MKR For the next lunch challenge Annie &amp; Lloyd will be making a bowl of cornflakes with hash browns.,0
8746,575951613627498496,1,Good breakfast ideas with vegetables.  Vegetable fritters with fresh corn yum #mkr,0
8747,575951612784422912,1,"RT @ChristineLockw2: Mmmmm, maple Bacon How can you go wrong !!!! #MKR",0
8748,575951573630619648,1,"C'mon Sheri and Emilie! You can do this, I can't see you in sudden death! #mkr @mykitchenrules",0
8749,575951535563116545,1,It's not even the fact that its 1D cause they always play 1D. It's because it was ready to run and that isn't even a single! :D #MKR,0
8750,575951460212428800,1,I really want hotcakes and pancakes so bad! #MKR,0
8751,575951449814859776,1,"Kid - ""You have to wake up earlier"" LOL #MKR",0
8752,575951381871235072,1,So happy to hear #mkr playing ready to run by @onedirection made my day! #hungrycampers,0
8754,575951362850058240,1,Drasko is at it again I'm surprise she doesn't back hand you seriously #mkr2015 #mkr,0
8755,575951348996313088,1,"Ha ha, love that little kid saying ""you need to wake up earlier!"" #mkr",0
8756,575951315274076160,1,"@NewIdeamagazine No, that kid is just a brat #mkr",0
8758,575951299264413696,1,The girls should realise it's what you print on the plate and not the food that sells. #revengeofthenerds #mkr,0
8759,575951246986649600,1,I usually love Lloyd's shirts but Annie's shirt today is just adorbs. #MKR,0
8761,575951211460976641,1,#MKR how does Melbourne MKR screening be about a minute or 2 behind NSW?,0
8762,575951183736492032,1,Kat and Andre make me want to hurt myself #MKR,0
8763,575951173133307906,1,I've just realised that Annie reminds me of one of the replicants in Bladerunner... #mkr,0
8765,575951118611566592,1,Don't go bacon my heart .......#mkr2015 #mkr I couldn't if I fried http://t.co/heJYmIoJaS,0
8766,575951056917569536,1,"""Definitely 8 out of 10. Unless you're Kat and Andre. Then it's a solid and strategic 2 out of 10.""

#MKR",0
8768,575951033400107009,1,Is it just us or is #ImACelebrityAU turning into #MKR meets #Survivor ?,0
8769,575951020418670593,1,Hope the greek 'ladies' are in the hottest bodies #MKR issue!,0
8770,575951014953639936,1,RT @TVWEEKmag: Are the hungry campers looking like happy campers? We're feeling the stress on #MKR tonight. #tvweekmag #BBQbreakfast,0
8771,575951009278627840,1,"Mmmmm, maple Bacon How can you go wrong !!!! #MKR",0
8772,575951008863428608,1,RT @kholly265: I bet the campers vote strategically...at least that is what Kat will say #mkr,0
8774,575950986792960001,1,Feeling a whole lot of gozleme pain for Sherri &amp; Em #MKR,0
8777,575950966035324929,1,Can't ask campers to wait for breakfast. Gotta give them what they want and now! #mkr,0
8778,575950949274910720,1,"#mkr Kat: ""Everyone loves it"" cut to: ""I didn't like it"" #denial",0
8780,575950898242801664,1,It looks like there are quite a few Asian campers there.  Someone should have made congee.  #mkr,0
8781,575950873395793920,1,@No_KitchenRules No. Never. #MKR,0
8783,575950849546924032,1,"I've never liked maple syrup with bacon. It ruins two great ingredients.

#MKR",0
8785,575950842102054912,1,Where is this place? #mkr #MKR2015,0
8787,575950832933302273,1,Annie and Lloyd wonder why no one is lining up.. Who the eff eats meatballs for breakfast..  #mkr,0
8788,575950828453937152,1,Annie &amp; Lloyd are serving leftover dinner for breakfast. Why? #mkr,0
8789,575950827665371136,1,Come on QLD! #QLDbesties #mkr2015 #mkr,0
8790,575950823487721472,1,RT @_tori_maree_: I feel like breakfast ?!?! #mkr,0
8791,575950820027432960,1,gozleme is taking way too long #mkr,0
8792,575950778633846784,1,Omg I hope Sheri and emeli don't go to sudden death #mkr,0
8793,575950761059700736,1,"RT @MrsDecav: So many of these breakfasts sound amazing, I wouldn't be able to make up my mind if I was there! #mkr #hungrycampers- bacon!!",0
8794,575950759868567552,1,At Annie and Lloyds breakfast ... #mkr http://t.co/5SOx1OPObI,0
8795,575950758668980224,1,Poor Sheri and Emilie #mkr,0
8796,575950758517960706,1,Who the hell would want meatballs for breakfast...unless you're recovering from a killer hangover #mkr,0
8797,575950747247874048,1,#mkr 25 minutes to the next bake....... yeah.... okay.....,0
8798,575950731619897345,1,#MKR Cat n Andre can't cook - why the hell r they on the show?,0
8799,575950729602473984,1,@mykitchenrules where is this place? It's beautiful! #MKR,0
8800,575950720358162435,1,zero gozlemes for the blondes so far. this is kinda not even funny. #mkr,0
8801,575950699218874368,1,OMFG 30 min &amp; Sherrie/emilie have nothing out #MKR,0
8802,575950697633484800,1,She can't hear you you little troll #mkr,0
8804,575950674640269312,1,Feeling sooo hungry!!! #MKR give me some of those pancakes! #Mmmmm,0
8807,575950606441054208,1,I feel like breakfast ?!?! #mkr,0
8809,575950575977783296,1,.....no? #mkr http://t.co/KfJSshpiZ6,0
8810,575950573209407488,1,English isn't Kats first language. Right? #MKR,0
8811,575950570596364289,1,I keep looking for Rob/Lynzey &amp; Debra/Eva but they're safe right? #MKR,0
8812,575950564686569472,1,"Kat and Andre's breakfast fails the ""would Qantas serve this in economy class?"" test. #mkr",0
8814,575950559531798529,1,"There's one word to remember - bacon, bacon, bacon! Not fricken lamb meatballs, BACON, with maple syrup #mkr",0
8815,575950557195542528,1,"Bacon to keep the #hungrycampers happy, smart #MKR",0
8816,575950552418295808,1,Rob and Dave better win this! Bacon! #mkr,0
8817,575950493219823616,1,"How long until Kat firebombs other people's BBQ's?

#MKR",0
8818,575950489499631616,1,#MKR I would have done spicy Mexican eggs with bacon &amp; roasted capsicum.,0
8819,575950482889285632,1,@mykitchenrules where is the location of tonight's #mkr ?,0
8821,575950472051183616,1,@xdannock maybe someone will use Kat's weber #mkr,0
8822,575950438186360832,1,Now I'm hungry for those blueberry hotcakes OMG gimme gimme #mkr,0
8823,575950429046972416,1,We ran out of tortiers...? #mkr,0
8824,575950424831700992,1,#mkr some of these contestants are idiots. Who eats meatballs in the morning ?,0
8825,575950367675920384,1,Should've gone for the sliced pony after all Annie. #mkr http://t.co/oshViwaBUU,0
8827,575950363448123392,1,"Love that the best response to the hotcakes they managed to film was a non-committal ""meh"" from some adolescent. #MKR",0
8831,575950295005552640,1,#MKR there's the people who go on reality TV to be someone... And then there's the people who hang around set to eat free food and be on TV,0
8833,575950245055483904,1,Ash &amp; Camilla are so Ab Fab! #MKR #darlingsweetie,0
8834,575950242295631872,1,It's all free.. As if they're going to turn it down #mkr,0
8835,575950239946801152,1,Madwoman fritters. I see. #MKR,0
8837,575950233600974848,1,#MKR Spotted sound guy *drinks*,0
8838,575950232371908608,1,"""We're serving leftovers for breakfast""  #mkr",0
8839,575950225979744256,1,"""It's like left over roast veggies"".  Marketing isn't Lloyd's strong point.  #mkr",0
8841,575950194941960192,1,Kat and Andre sudden death ..in fact take the to the iron maiden #mkr,0
8842,575950179062259714,1,Should've cooked more than 1 cheese bake. Hopefully this means sudden death for them #mkr,0
8843,575950171613200385,1,Why on earth would Bubble &amp; Squeak be considered appealing when you eat out? It's leftovers! I can do that myself and I'm a crap cook. #MKR,0
8845,575950118106484736,1,"BAHAHAHAHA oh my god. That was amazing. ""to be honest, I didn't like it"" hahaha #mkr",0
8848,575950080106201088,1,"#MKR Step away from the Kat, kids...for your own safety.",0
8850,575950070345924609,1,Annie and Lloyd's dish is a bit of a balls up... A lamb balls up #mkr @mykitchenrules,0
8851,575950066055159808,1,Gruyere is way too fancy - very rich and not something many kids will enjoy #MKR,0
8852,575950057955958785,1,"Go jac n Shaz, looks great #mkr",0
8854,575950048350998530,1,C'mon girls get the gozleme on!! I want them safe #MKR,0
8855,575950039220031488,1,"Haaaa, please let Kat/Andre go to sudden death! #MKR",0
8857,575949990834540546,1,#mkr http://t.co/cuRtdPnI1l,0
8858,575949987516850176,1,Meatballs for breakfast. Not really a breakfast item. Saying that though I'd eat them #mkr,0
8859,575949984320724992,1,"I think maybe the ""hat"" is turning people off.

#MKR",0
8861,575949970592768000,1,"Come on, Sheri and Emilie! You guys can do it! #MKR",0
8862,575949969250643969,1,Karma is coming back to bite Annie and Lloyd. #MKR,0
8863,575949934819594240,1,C'mon emilie n sherri! You guys are the best! #MKR,0
8864,575949934731497472,1,"Glamping?? 
Calm your hair!!

#MKR",0
8867,575949925072011265,1,"No one wants Lloyd's balls except Annie
Poor Lloyd
#mkr",0
8868,575949922677055489,1,Meatballs in the morning would be the problem #mkr,0
8869,575949904771735552,1,No one wants Bubble &amp; Squeak for breakfast jfc. #mkr,0
8870,575949888678027264,1,"@mykitchenrules if the ranger's eating breakfast, who's looking after the park?! #mkr #hungrycampers",0
8872,575949877462466560,1,"""Isn't raw egg in tomato poured onto a plate better than nothing?""

No.  Just no.

#MKR",0
8874,575949844310708224,1,"annie, say hi to karma. #mkr",0
8875,575949842586820609,1,Jac and Shaz!!! #YUMTOWN #MKR,0
8876,575949840582098944,1,#MKR Always good to sell your food by calling it 'left over food'. Genius Lloyd.,0
8877,575949832382107648,1,"I want some gozleme now.

#MKR",0
8878,575949824085749760,1,"RT @mykitchenrules: PUNtastic, Colin! #mkr #hungrycampers http://t.co/8RDBv9QFjP",0
8879,575949808243982339,1,"""Our pancakes are selling like hotcakes Shaz"" - yes, yes they are Jac! We wish we could sample some! #MKR #tvweekmag",0
8880,575949793031102464,1,Poor Sheri and Emilie. Feel so bad for them. #MKR,0
8881,575949784822882304,1,whats Ja'mie doing in #MKR ? #summerheightshigh @ChrisLilley http://t.co/9npCYLVNLl,0
8882,575949779672424448,1,Poor Annie and Lloyd. #mkr,0
8884,575949728740855809,1,If Emilie leaves tonight I'm out #MKR okay maybe not but I'll be shattered,0
8885,575949726874361856,1,#mkr where are the pop-tarts??????????? #stuffoflegends,0
8886,575949720897462276,1,Worried for the gozleme girls. #stillkneading #mkr,0
8888,575949689788436480,1,#MKR Three pancakes - calm the farm. Feed them one pancake each.,0
8889,575949660575014913,1,"""I don't want waiting...."" BWAHAHAHA #mkr",0
8891,575949655562833920,1,Geez how many family members of Vicky &amp; Celine are at that camp site. #MKR2015 #MKR,0
8892,575949651121053696,1,"""Nah mate, don't care what they give me as long as it's free"" #mkr #happycampers",0
8894,575949573455286272,1,#KCA #VoteJKT48ID pre_dessert: An ad for #MKR contestants was just on TV. Boyfriend immediately downloads the online application.,0
8896,575949549706944512,1,Poor Sheri and Emilie - I want to help them! #MKR,0
8897,575949543415681024,1,If it takes so long to make then why did you bother...? #MKR,0
8898,575949531906363392,1,Celine &amp; Vicky for elimination!! #mkr,0
8900,575949526537801728,1,We hope those gozlemes are worth the wait girls! #mkr #hungrycampers,0
8904,575949487857795072,1,Celine ate all the ice cream little kid. #MKR,0
8906,575949440550322176,1,"#mkr game on, hungry campers",0
8908,575949324623847424,1,Why did no one do Cold Pizza for Breakfast?  It's always a favorite. #MKR #GroupHouse,0
8909,575949301790089216,1,So many good looking dishes and also a few bad ones too. #MKR,0
8911,575949282227830784,1,Do you think for each of these cook offs they get help from anyone with their choice of dish they will cook? @mykitchenrules #mkr2015 #mkr,0
8912,575949281909055489,1,Helloooh camperes....hi de hi! #mkr,0
8913,575949264519503873,1,I would eat those pancakes for sure!  #mkr,0
8914,575949263571570689,1,"It's free food. Seriously, they don't care #MKR",0
8917,575949129601261571,1,RT @GidgitVonLaRue: #MKR I'm actually finding myself shutting down internally every time Kat talks....,0
8918,575949118230523904,1,I'd be happy with a perfect bacon and egg roll. #mkr,0
8919,575949115852480512,1,#MKR Well you are not really serving 200 plates lets face it unless some guts is going to get breakfast from all of you!,0
8920,575949094478200832,1,I hope there's a lot of portaloos at that campsite #mkr,0
8921,575949086991392768,1,Maple bacon come at me  #mkr http://t.co/KEU7Op5cIt,0
8922,575948991638142977,1,Breakfast is served!! Which team would you be heading for? #mkr #hungrycampers,0
8925,575948796636454912,1,"Hi. I'm late to the #MKR party tonight. Who's house is this? It's very spacious and ""airy"".",0
8926,575948759042957312,1,"""Water Police to Tent 5: eggmergency"" #MKR",0
8928,575948706039492609,1,"My face every time I hear or see Kat....hope it don't get stuck
#mkr http://t.co/vPM5Td7bQo",0
8929,575948653627502593,1,bro i am so pro i can cook 2 minute noodles #mkr #moreprothanyou,0
8930,575948632492408832,1,What's the difference between a pancake and hot cake?  #mkr,0
8932,575948545393451008,1,"#mkr please nobody make a Celine = elephant comment. Fat jokes are not classy, sizeism sucks.  Hate her bogan-ness, not her dress size.",0
8933,575948525126574080,1,"Great 'shot a deer in my underwear' joke, Robert! Now tell us the one about the guy with a wooden leg named Smith. #MKR",0
8934,575948497289019393,1,Celine? #mkr http://t.co/BWr6ap0oOo,0
8935,575948470697095168,1,"The fritters look good... Only one problem, every one else's meals look like a train wreck in paradise to me! #mkr",0
8936,575948458453962752,1,"@furrybugga But salmonella is Paleo, right? #mkr",0
8937,575948420675866624,1,#mkr where's the bloody marys?!,0
8938,575948410395590656,1,"#mkr Standby for 200 people becoming sick from the dodgy eggs, bad hollandaise and stupid puns",0
8941,575948377495461888,1,Why has #MKR really done downhill? It's not the same anymore....,0
8942,575948307756883968,1,#MKR why do I think Jacs really still has no idea where she is or what's she's doing there.,0
8943,575948305542201346,1,"RT @joangw: @GleekDownUnder They're at The Basin on Pittwater, across from Palm Beach, NSW #MKR",0
8944,575948274655363072,1,This episode is so much fun! Nak ada kat situ jugak :3 #mkr,0
8945,575948271165698048,1,RT @PatriceChienne: Pony burgers from Annie with Diazepam sauce? #mkr http://t.co/mRufYk5aQZ,0
8947,575948250898825216,1,Loving this challenge  #mkr,0
8948,575948173153210368,1,"""@mykitchenrules: Here come the #hungrycampers! #mkr"" #breakfast#hungrycampers#MKR",0
8949,575948140496334849,1,Pancakes are proof that there is a deity and they love us #MKR,0
8950,575948123174010880,1,Mmmmm maple bacon #mkr #hungrycampers,0
8951,575948119352832001,1,mmmm What are your fave #Yumcha #DimSum dumplings? LOVE Chinese #Food worldwide @binksterb @kittyholiday #MKR mmmm http://t.co/u9yD4ZXst9,0
8952,575948102382702592,1,#mkr #meatballs http://t.co/zHSBuw0x7o,0
8954,575948074180296704,1,RT @bect82: So many delicious breakfast dishes! I would seriously struggle to pick one #mkr,0
8955,575948063576997889,1,It's clear who the thinkers are #mkr,0
8956,575948052407582720,1,No gozlemes and all the others have plated up!  #mkr http://t.co/KEU7Op5cIt,0
8958,575948032715309056,1,I cant believe Vicky and Celine didnt just make fully sick fish and chips vre #mkr,0
8960,575947942500036608,1,"@BecPobjie Jane got 92, didn't she? Why are they participating in this thing? #MKR",0
8961,575947941514362880,1,The Greeks gonna serve up raw eggs? #MKR,0
8964,575947866209824768,1,@mykitchenrules #countrycousins #mkr,0
8965,575947863424811008,1,Almost time to serve...! #teamsgofrantic #hurry #mkr,0
8966,575947844063883264,1,Those eggs look like snot #mkr,0
8967,575947843845795840,1,Blue Bandaids rule!! #mkr,0
8968,575947787642138624,1,"Please. If they wanted a real challenge, they'd do a barbecue lunch at #unsw #MKR",0
8969,575947785976983552,1,Did Celine just make an elephant joke? Girl your making it too easy #mkr,0
8970,575947751470452738,1,Urrrggg... going to be a lot of hungry campers going to maccas for breakfast #mkr,0
8972,575947738401017857,1,Loving the look of the fritters! #mkr,0
8973,575947732776448000,1,Annie is coated in + 1000 sunscreen. #mkr,0
8974,575947731811766272,1,Where are they camping? Wasn't paying attention #mkr,0
8975,575947728468865024,1,Gozleme. Pronounce it properly puh-lease!!! #mkr,0
8977,575947704401948672,1,"Elephants??? Direct them to #cuntandandre
#mkr",0
8979,575947655437647873,1,Nooooooo Sheri and Emilie can't go to sudden death #sad #MKR,0
8980,575947651176230912,1,Elephants Celine? Elephants? #mkr,0
8981,575947643852972032,1,Those eggs were nowhere near ready. #mkr #hungrycampers,0
8983,575947633983795202,1,tad ironic that celine chose to reference elephants. #mkr,0
8984,575947633102979072,1,How can you have never cooked on a BBQ before????!! #MKR,0
8985,575947632264265728,1,Lols raw egg. #mkr,0
8987,575947618808791040,1,#MKR everyone looks tired,0
8988,575947606989279232,1,Raw egg? Is this Rocky IV? #MKR,0
8991,575947586500083712,1,Celine serving vomit for breakfast. #mkr,0
8993,575947535639977984,1,Jac n Shaz pancakes have us wishing it was breakfast now!! @mykitchenrules #mkr2015 #mkr,0
8995,575947511543676928,1,"If your benchmark for success is Team Greek next door, then you're always going to be feeling confident.

#MKR",0
8996,575947501854814208,1,Go to your happy place... #mkr http://t.co/szGrmKHHCI,0
8997,575947471286853634,1,One thing's certain - we're pretty sad we won't get to sample the BBQ breakfasts! Which team would you head over to first? #MKR #tvweekmag,0
8998,575947459668541440,1,"Drasko playing with his pork, who would have thought #mkr",0
8999,575947455675695105,1,Anyone think Kat &amp; Andre are being completely lazy with their meal. Guess what happens when you cheat your way in! #mkr,0
9000,575947443931475968,1,Tongs for the memories campers #MKR,0
9001,575947442790731776,1,Oh Kat I also wanna grab a fork and start eating you!!! #MKR,0
9003,575947390559129601,1,I would say Josh take your top off...but I feel like we'd be underwhelmed #mkr #wherearethehotmen,0
9004,575947363463790592,1,Umm Annie they arnt meatballs.. #MKR http://t.co/axatKCOAmh,0
9005,575947363019202561,1,If Kats food is under cooked or burnt I'm going to laugh my ass off #MKR #MKR2015,0
9006,575947340109893632,1,Why didn't they just make bacon and eggs? #MKR,0
9008,575947328495865857,1,"I really don't want to hear the boys say ""let's pitch a tent"" #mkr2015 #mkr #awkies",0
9009,575947319599747072,1,If something is so hard to do on the BBQ then why why why do it?? #MKR #hungrycampers,0
9010,575947319465537538,1,Can someone tell me where to find when #MKR are cooking for the public!? I want some!!,0
9013,575947302587658240,1,Christ those #pancakes look AMAZEBALLS #mkr,0
9014,575947301442625536,1,So many delicious breakfast dishes! I would seriously struggle to pick one #mkr,0
9015,575947298347356160,1,Vegemite on toast would gave been good #Mkr,0
9016,575947254785142784,1,RT @LisaMRomano: Drasko the pork ninja. Mind boggling. #MKR,0
9017,575947249005436928,1,This is really Drasco ... #mkr http://t.co/zy5d95Bk6e,0
9020,575947221075562496,1,Just shot a piece a garlic across my flat in an attempt to peel it. Still a better cook than Kat. #adventuresincooking #MKR,0
9022,575947200963850241,1,I would love for #MKR to turn up to my campground and cook breakfast.,0
9024,575947162376261632,1,Who hasn't cooked on a BBQ before?! #mkr,0
9026,575947128301735937,1,#mkr i think shaz and dazz will win bevause simple is always the best way,0
9029,575947101022060544,1,"Suddenly 3 x the number of people who could ever possibly fill the tents pictured in the camp site earlier, rock up for breakfast.

#MKR",0
9030,576704974748438528,1,RT @7NewsSydney: #MKR host Colin Fassnidge in his element at #tasteofsydney http://t.co/RO2Qp9yzb3,0
9032,576695493817831424,1,Mmmm thinking about #MKR maybe I could start to see an addiction forming #ILoveFood #Delicious #Foodie,0
9033,576689215351570433,1,#mkr #tasteofsydney I met Colin! http://t.co/To8eeahMRk,0
9034,576688805702279168,1,Taste of Sydney selfie with Colin from #mkr #mkr2015 http://t.co/wQaYLc3AnQ,0
9035,576688721413566464,1,#mkr view http://t.co/4u2arPZeB7,0
9036,576670485745786880,1,@Belefc yum!!!  Watch out #MKR,0
9037,576669384237694976,1,RT @Liljohnny6: Made some of @helenaandvikki marinated feta #TakingYouHome #Mkr #vazo #feta,0
9038,576669371151564800,1,Being treated to #twofatcats version of late night toast #lucky #mkr #AaronandAaron #auckland https://t.co/eA1PDQVY38,0
9039,576662421282095104,1,Anyone for choc cake with White choc frosting #cake #chocolate #yum #mkr #masterchef #yum #getinmabelly https://t.co/QT7CjsbJCB,0
9040,576660738191716352,1,#MKR host Colin Fassnidge in his element at #tasteofsydney http://t.co/RO2Qp9yzb3,0
9041,576652760722071552,1,"#MKR If You've Got #BadCredit, 
And Your Back's Against The wall,
Who Ya Gonna Call...

http://t.co/zeuX07tnwV http://t.co/tAWGWxzs20",0
9042,576652082318614528,1,These guys were incredible on stage today?! Amazing food! 7perth eva.lean #MKR #ChloeandKelly https://t.co/9TFfJCwFIX,0
9043,576646151631327232,1,"Finally I'm all caught up, and that sudden death cook off looks like it's gonna be intense #MKR",0
9044,576643533295083520,1,Why not beat the morning rush and pop in early tomorrow - we will be open from 9AM! #vicmarket @VicMarket #chicken #MKR #dinner,0
9045,576642627983945728,1,Colin's had two strikes now for his dad jokes. Where's Manu? lol #MKR,0
9046,576641232199249921,1,What in the world are Vicky and Celine thinking?! Their breakfast dish looks so bad! #MKR,0
9047,576638041256693760,1,#MKR host Collin Fassnidge and #Yahoo7 editor @tashlee at #tasteofsydney http://t.co/u5lCrJ8tLS,0
9048,576634895415447552,1,Last of the day &amp; our #PickOfTheYard hopes rest with Sistine Demon in the @mykitchenrules Stakes #MKR #SuperSaturday http://t.co/nfSo8ghJ00,0
9049,576624956726968320,1,Nice to meet @robmurphymkr #mkr @tasteofsydney https://t.co/OqrmquM434,0
9050,576617869884059648,1,@owrangle Instant replays of people boiling an egg have dramatically improved Australian TV. #mkr,0
9051,576617058248605696,1,Just chilling in #CrabFest15 VIP with the one and only Carol from houseruleson7. #Houserules #MKR https://t.co/q9pBziTZQU,0
9054,576591099172679681,1,"#MKR contestant Annie Caroline was shocked by constant negative comments from  #Perth rivals.
http://t.co/qU04wp7xyu http://t.co/AgSJFt2xZU",0
9055,576590548112269313,1,"Likewise with past years, #mkr will be going off air for a week over Easter.",0
9056,576583747996233728,1,Catching up on #mkr Did Kat really just say them being eliminated wouldn't be FAIR? She clearly doesn't know what that means,0
9057,576582902265167873,1,Oh hey Colin #MKR https://t.co/EspZaF4gij,0
9058,576581060202405888,1,Look at the darlings of Aussie TV looking fabulous at the races today!!! #SuperSaturday #MKR http://t.co/8NOyKUoItN,0
9059,576580586321526784,1,Ash and Camilla looking great at the races today #mkr @7horseracing #7sport #flemington,0
